time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
2.124999999999999944e-01,3.248551685258233013e-02,-6.090659985675348498e-01,-6.277125216081254067e-01,-3.355939626395881170e+00,3.336131315837795319e-01,6.396760320711040393e+00,1.161574479979674140e-01,6.672333176217485340e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.149999999999999967e-01,3.093354474897548265e-02,-6.325116186661402518e-01,-6.360636279964428930e-01,-3.324359413604625502e+00,3.497804467332433220e-01,6.537003725212668925e+00,1.178269124304363175e-01,6.685823782666631132e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.174999999999999989e-01,2.932295996620865736e-02,-6.559557883974540538e-01,-6.443313530410531564e-01,-3.289220384522031804e+00,3.662977456385509978e-01,6.676761964917275805e+00,1.195016448343111104e-01,6.714735060121449495e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,2.765376881172355167e-02,-6.793963506715027245e-01,-6.525066938858096188e-01,-3.250438029451920841e+00,3.831639291015387916e-01,6.816127547909066386e+00,1.211856952689955857e-01,6.760631486234630616e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.225000000000000033e-01,2.592598307189869500e-02,-7.028310805163976438e-01,-6.605804370985987051e-01,-3.207928250413035531e+00,4.003781403400334393e-01,6.955201747229687648e+00,1.228835090713997075e-01,6.825111424880893063e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,2.413962017404167049e-02,-7.262576910724616308e-01,-6.685431586191732389e-01,-3.161606504341992085e+00,4.179397857760225876e-01,7.094093707047148811e+00,1.245999358169574828e-01,6.909811133315126863e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.275000000000000078e-01,2.229470333469729670e-02,-7.496738385534056359e-01,-6.763852216302892462e-01,-3.111386999491600580e+00,4.358485536333364663e-01,7.232919584982431260e+00,1.263402393489438946e-01,7.016409293117443768e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000100e-01,2.039126169678592837e-02,-7.730771262320541570e-01,-6.840967724916839909e-01,-3.057181950018938110e+00,4.541044304407806376e-01,7.371801734597961619e+00,1.281101090009116872e-01,7.146632016304169666e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.325000000000000122e-01,1.842933045792169780e-02,-7.964651075240551936e-01,-6.916677348871944631e-01,-2.998900892425092835e+00,4.727077155435270295e-01,7.510867929577788260e+00,1.299156721252209268e-01,7.302258280496755072e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.350000000000000144e-01,1.640895099206032479e-02,-8.198352882558109789e-01,-6.990878023431075228e-01,-2.936450066465862374e+00,4.916590337265606125e-01,7.650250628904570860e+00,1.317635080294383421e-01,7.485125749676164730e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.375000000000000167e-01,1.433017096639725881e-02,-8.431851282130925496e-01,-7.063464292813745882e-01,-2.869731862395319411e+00,5.109593460497230399e-01,7.790086280363654581e+00,1.336606634118231995e-01,7.697136939449716886e-01,-8.000000000000000000e+00,0.000000000000000000e+00
