time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
1.799999999999999933e-01,4.836520366780860834e-18,5.357838091168183543e-17,3.141592653589793116e+00,1.079306050820485847e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.824999999999999956e-01,4.971388075962264695e-18,5.431575570949091701e-17,3.141592653589793116e+00,1.094269335111357628e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.849999999999999978e-01,5.108098991727767567e-18,5.505294618664159039e-17,3.141592653589793116e+00,1.109231882119595827e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.875000000000000000e-01,5.246652653333320104e-18,5.578995238920825664e-17,3.141592653589793116e+00,1.124193692029498070e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,5.387048600150042032e-18,5.652677436325380441e-17,3.141592653589793116e+00,1.139154765025315840e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.925000000000000044e-01,5.529286371664198265e-18,5.726341215482961608e-17,3.141592653589793116e+00,1.154115101291254665e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000067e-01,5.673365507477165779e-18,5.799986580997553690e-17,3.141592653589793116e+00,1.169074701011473927e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.975000000000000089e-01,5.819285547305408190e-18,5.873613537471993671e-17,3.141592653589793116e+00,1.184033564370087056e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,5.967046030980445710e-18,5.947222089507964822e-17,3.141592653589793116e+00,1.198991691551161530e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.025000000000000133e-01,6.116646498448825103e-18,6.020812241706002871e-17,3.141592653589793116e+00,1.213949082738718680e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000155e-01,6.268086489772092720e-18,6.094383998665492299e-17,3.141592653589793116e+00,1.228905738116733885e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.075000000000000178e-01,6.421365545126765226e-18,6.167937364984667579e-17,3.141592653589793116e+00,1.243861657869136376e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999999922e-01,6.576483204804300325e-18,6.241472345260614401e-17,3.141592653589793116e+00,1.258816842179809827e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.124999999999999944e-01,6.733439009211069030e-18,6.314988944089268449e-17,3.141592653589793116e+00,1.273771291232591568e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.149999999999999967e-01,6.892232498868326384e-18,6.388487166065417857e-17,3.141592653589793116e+00,1.288725005211273172e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.174999999999999989e-01,7.052863214412182959e-18,6.461967015782701981e-17,3.141592653589793116e+00,1.303677984299600066e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,7.215330696593576352e-18,6.535428497833610167e-17,3.141592653589793116e+00,1.318630228681271923e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.225000000000000033e-01,7.379634486278240370e-18,6.608871616809485446e-17,3.141592653589793116e+00,1.333581738539942464e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,7.545774124446678838e-18,6.682296377300523304e-17,3.141592653589793116e+00,1.348532514059219458e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.275000000000000078e-01,7.713749152194136323e-18,6.755702783895770449e-17,3.141592653589793116e+00,1.363482555422664922e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000100e-01,7.883559110730568860e-18,6.829090841183128505e-17,3.141592653589793116e+00,1.378431862813794725e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.325000000000000122e-01,8.055203541380617763e-18,6.902460553749350321e-17,3.141592653589793116e+00,1.393380436416079176e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.350000000000000144e-01,8.228681985583575724e-18,6.975811926180042430e-17,3.141592653589793116e+00,1.408328276412942439e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.375000000000000167e-01,8.403993984893362164e-18,7.049144963059666285e-17,3.141592653589793116e+00,1.423275382987762922e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,8.581139080978495497e-18,7.122459668971537025e-17,3.141592653589793116e+00,1.438221756323873281e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
