time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
2.625000000000000111e-01,-6.814059742656560295e-03,-6.282632888241578006e-02,4.186921397685858803e-01,3.407458529238635681e+00,-5.081469438050597587e-01,-4.225269040866324488e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.650000000000000133e-01,-6.971994588024613831e-03,-6.352003868631458938e-02,4.272581808980984164e-01,3.445293001723471082e+00,-5.187659669124543571e-01,-4.269820049392601291e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.675000000000000155e-01,-7.131652400443435832e-03,-6.420470653398657745e-02,4.359181999536000940e-01,3.482641747597427173e+00,-5.294953967298783315e-01,-4.313594332030149303e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e-01,-7.293010616191327074e-03,-6.488036973519674400e-02,4.446709899519670772e-01,3.519510931590131619e+00,-5.403332916413737808e-01,-4.356592353007055607e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.725000000000000200e-01,-7.456046796892705497e-03,-6.554709095876967706e-02,4.535153615226989454e-01,3.555908465282290543e+00,-5.512777134224564612e-01,-4.398816337784998254e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.750000000000000222e-01,-7.620738690648999093e-03,-6.620495640807237681e-02,4.624501471708463152e-01,3.591843923479966172e+00,-5.623267314652014015e-01,-4.440270129986482850e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.775000000000000244e-01,-7.787064288532090373e-03,-6.685407393837458634e-02,4.714742053293943802e-01,3.627328459606490973e+00,-5.734784266411947495e-01,-4.480959044996937202e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000266e-01,-7.955001876315254475e-03,-6.749457113197199210e-02,4.805864242001194331e-01,3.662374721275236666e+00,-5.847308947957593483e-01,-4.520889721596654809e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.825000000000000289e-01,-8.124530081353789623e-03,-6.812659334495207997e-02,4.897857253847253123e-01,3.696996767109837823e+00,-5.960822498700787397e-01,-4.560069972837353269e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.850000000000000311e-01,-8.295627914559582441e-03,-6.875030173735618977e-02,4.990710673106057982e-01,3.731209985777191651e+00,-6.075306266506959041e-01,-4.598508637231351948e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.875000000000000333e-01,-8.468274807440513349e-03,-6.936587129628826731e-02,5.084414484578642091e-01,3.765031018095418958e+00,-6.190741831483482782e-01,-4.636215431171822665e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999800e-01,-8.642450644196646853e-03,-6.997348885927616446e-02,5.178959103962487154e-01,3.798477682976427960e+00,-6.307111026102089069e-01,-4.673200803353439348e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.924999999999999822e-01,-8.818135788880654760e-03,-7.057335114293711298e-02,5.274335406424345285e-01,3.831568907862890949e+00,-6.424395951713438579e-01,-4.709475791816781332e+00,0.000000000000000000e+00,0.000000000000000000e+00
