time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
2.449999999999999956e-01,3.496728926001321791e-02,2.473355688881861969e-01,3.234203488844359153e+00,3.293059973402825968e-01,3.184906158981313240e+00,5.681583319842424817e-01,6.227576433463966055e-01,0.000000000000000000e+00
2.474999999999999978e-01,3.558726261571967808e-02,2.486396779318769401e-01,3.235015823800031942e+00,3.205451007441791900e-01,3.186338651576086534e+00,5.778153004023101058e-01,6.178654698017627123e-01,0.000000000000000000e+00
2.500000000000000000e-01,3.621047047419411608e-02,2.499231452919482843e-01,3.235806132855430395e+00,3.116862917928280852e-01,3.187795129514535919e+00,5.873451057920227036e-01,6.128797361823030698e-01,0.000000000000000000e+00
2.525000000000000022e-01,3.683685844681423849e-02,2.511827075345668403e-01,3.236574168578414845e+00,3.027233469278379774e-01,3.189275263542290517e+00,5.967386354859361974e-01,6.058071440848372680e-01,0.000000000000000000e+00
2.550000000000000044e-01,3.746636140041647439e-02,2.524151079288133315e-01,3.237319657757834257e+00,2.936500942684117654e-01,3.190778701546505225e+00,6.059867904855207321e-01,5.986462208787565187e-01,0.000000000000000000e+00
2.575000000000000067e-01,3.809891129935138315e-02,2.536202550195600924e-01,3.238042332552768521e+00,2.844729330400306844e-01,3.192305068874679908e+00,6.150806018719714441e-01,5.914221635276706301e-01,0.000000000000000000e+00
2.600000000000000089e-01,3.873443997573274705e-02,2.547981329693939645e-01,3.238741941525690393e+00,2.751985798868072375e-01,3.193853968482497141e+00,6.240111262402689984e-01,5.841573117152129013e-01,0.000000000000000000e+00
2.625000000000000111e-01,3.937287930716931034e-02,2.559487924887572374e-01,3.239418250384456854e+00,2.658340275244564510e-01,3.195424981006139475e+00,6.327694525470827225e-01,5.768711103218459035e-01,0.000000000000000000e+00
2.650000000000000133e-01,4.001416137258230477e-02,2.570723427478278089e-01,3.240071042623766218e+00,2.563865071402643969e-01,3.197017664851919960e+00,6.413467091259333897e-01,5.695807878568990290e-01,0.000000000000000000e+00
2.675000000000000155e-01,4.065821858911245618e-02,2.581689437868933124e-01,3.240700120077636637e+00,2.468634526363984172e-01,3.198631556303653145e+00,6.497340708432627343e-01,5.623009796865023890e-01,0.000000000000000000e+00
2.700000000000000178e-01,4.130498382944645941e-02,2.592387987943183814e-01,3.241305303379937275e+00,2.372724642276973495e-01,3.200266169648040560e+00,6.579227663647879698e-01,5.550440300422893047e-01,0.000000000000000000e+00
2.725000000000000200e-01,4.195439052050600748e-02,2.602821467111393061e-01,3.241886432336420931e+00,2.276212732256212568e-01,3.201920997318379758e+00,6.659040855393288938e-01,5.478198951543538087e-01,0.000000000000000000e+00
2.750000000000000222e-01,4.260637272443394685e-02,2.612992559335963749e-01,3.242443366211707811e+00,2.179177110778358351e-01,3.203595510056880702e+00,6.736693869150375269e-01,5.406369477859861439e-01,0.000000000000000000e+00
2.775000000000000244e-01,4.326086520523270834e-02,2.622904184292191854e-01,3.242975983944293539e+00,2.081696799616740978e-01,3.205289157095929209e+00,6.812101053558993202e-01,5.335014300611693461e-01,0.000000000000000000e+00
2.800000000000000266e-01,4.391780347970329623e-02,2.632559435216399457e-01,3.243484184284022298e+00,1.983851219901504870e-01,3.207001366358460004e+00,6.885177597258433924e-01,5.264177923102714152e-01,0.000000000000000000e+00
2.825000000000000289e-01,4.457712385360243501e-02,2.641961520532732366e-01,3.243967885855490341e+00,1.885719898533548544e-01,3.208731544677651204e+00,6.955839606540794584e-01,5.193885952091658043e-01,0.000000000000000000e+00
