time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
5.600000000000000533e-01,1.413005102722985906e-01,3.017811068939357799e-01,-9.357585288603450027e-03,-1.374590024612710459e-01,-2.266818993823066508e-01,0.000000000000000000e+00
5.650000000000000577e-01,1.428057553478109531e-01,3.003113599829568270e-01,-1.003991061449104050e-02,-1.354711604947212711e-01,-2.334787766693120492e-01,0.000000000000000000e+00
5.700000000000000622e-01,1.443035689077398209e-01,2.988086336433652956e-01,-1.071229774611933729e-02,-1.334838284848988976e-01,-2.401312569604364677e-01,0.000000000000000000e+00
5.750000000000000666e-01,1.457937880416903809e-01,2.972737209798224089e-01,-1.137475077337333357e-02,-1.314976193442248531e-01,-2.466408105828981068e-01,0.000000000000000000e+00
5.799999999999999600e-01,1.472762537809142736e-01,2.957074055548871705e-01,-1.202727680411061657e-02,-1.295131274151926914e-01,-2.530089061884453483e-01,0.000000000000000000e+00
5.849999999999999645e-01,1.487508110507295978e-01,2.941104614413879714e-01,-1.266988587229445247e-02,-1.275309288623790449e-01,-2.592370104141714093e-01,0.000000000000000000e+00
5.899999999999999689e-01,1.502173086232053145e-01,2.924836532758445240e-01,-1.330259084807081625e-02,-1.255515820580243858e-01,-2.653265875552198727e-01,0.000000000000000000e+00
5.949999999999999734e-01,1.516755990701154078e-01,2.908277363128834447e-01,-1.392540734975738700e-02,-1.235756279612451047e-01,-2.712790992490605735e-01,0.000000000000000000e+00
5.999999999999999778e-01,1.531255387161673809e-01,2.891434564805928642e-01,-1.453835365771280301e-02,-1.216035904909388426e-01,-2.770960041710225918e-01,0.000000000000000000e+00
6.049999999999999822e-01,1.545669875925098358e-01,2.874315504367629392e-01,-1.514145063005480595e-02,-1.196359768924449146e-01,-2.827787577407743780e-01,0.000000000000000000e+00
6.099999999999999867e-01,1.559998093905233252e-01,2.856927456259610310e-01,-1.573472162019621395e-02,-1.176732780980228182e-01,-2.883288118394499722e-01,0.000000000000000000e+00
